datetime,actual,predicted,Tariff,error,Anomaly
2024-09-03 03:50:00,0.041031728,0.040011674,Low Tariff 💡,0.0010200538342742954,Normal
2024-09-03 03:55:00,0.042250101,0.04329604,Low Tariff 💡,0.0010459381044616717,Normal
2024-09-03 04:00:00,0.042113665,0.043465972,Low Tariff 💡,0.001352306946716307,Normal
2024-09-03 04:05:00,0.044925608,0.044547714,Low Tariff 💡,0.00037789370699691655,Normal
2024-09-03 04:10:00,0.046148074,0.044692058,Low Tariff 💡,0.0014560158838024112,Normal
2024-09-03 04:15:00,0.048313311,0.04791396,Low Tariff 💡,0.0003993498875007606,Normal
2024-09-03 04:20:00,0.050707761,0.05110873,Low Tariff 💡,0.00040096809426689445,Normal
2024-09-03 04:25:00,0.05132718,0.05112869,Low Tariff 💡,0.0001984908003139496,Normal
2024-09-03 04:30:00,0.054556617,0.054383915,Low Tariff 💡,0.00017270208229255846,Normal
2024-09-03 04:35:00,0.057655076,0.058516093,Low Tariff 💡,0.0008610165984382634,Normal
2024-09-03 04:40:00,0.05830724,0.058551274,Low Tariff 💡,0.00024403424001693402,Normal
2024-09-03 04:45:00,0.061040051,0.06192707,Low Tariff 💡,0.000887017978548052,Normal
2024-09-03 04:50:00,0.062913315,0.0619561,Low Tariff 💡,0.0009572148341560338,Normal
2024-09-03 04:55:00,0.063719652,0.06534788,Low Tariff 💡,0.0016282281250457747,Normal
2024-09-03 05:00:00,0.068825082,0.06942156,Low Tariff 💡,0.0005964775722198529,Normal
2024-09-03 05:05:00,0.077166772,0.074410036,Low Tariff 💡,0.0027567357937545722,Normal
2024-09-03 05:10:00,0.08184243,0.08193267,Low Tariff 💡,9.024136812210704e-05,Normal
2024-09-03 05:15:00,0.086606771,0.086043544,Low Tariff 💡,0.0005632268863639822,Normal
2024-09-03 05:20:00,0.089334125,0.08967217,Low Tariff 💡,0.0003380455794334408,Normal
2024-09-03 05:25:00,0.095477833,0.09339261,Low Tariff 💡,0.0020852224500732403,Normal
2024-09-03 05:30:00,0.100109831,0.09846338,Low Tariff 💡,0.0016464521533546411,Normal
2024-09-03 05:35:00,0.106389975,0.10775133,Low Tariff 💡,0.001361357223415377,Normal
2024-09-03 05:40:00,0.114003097,0.11263965,Low Tariff 💡,0.0013634462975234962,Normal
2024-09-03 05:45:00,0.118218966,0.11736631,Low Tariff 💡,0.0008526595162544198,Normal
2024-09-03 05:50:00,0.12465874,0.12605926,Low Tariff 💡,0.0014005239446258505,Normal
2024-09-03 05:55:00,0.129769628,0.13085411,Low Tariff 💡,0.0010844868900985738,Normal
2024-09-03 06:00:00,0.137221756,0.13537243,Low Tariff 💡,0.001849325913864136,Normal
2024-09-03 06:05:00,0.145631664,0.14437933,Low Tariff 💡,0.0012523313383712709,Normal
2024-09-03 06:10:00,0.151664859,0.1526031,Low Tariff 💡,0.0009382457105789055,Normal
2024-09-03 06:15:00,0.165169283,0.1606108,Low Tariff 💡,0.004558487978942871,Normal
2024-09-03 06:20:00,0.173913459,0.17100917,Low Tariff 💡,0.0029042909711685105,Normal
2024-09-03 06:25:00,0.178241205,0.18216035,Low Tariff 💡,0.003919142700119005,Normal
2024-09-03 06:30:00,0.190978859,0.18942235,Low Tariff 💡,0.0015565048978652962,Normal
2024-09-03 06:35:00,0.19650997,0.19590391,Low Tariff 💡,0.0006060578133773864,Normal
2024-09-03 06:40:00,0.204073976,0.20422775,Low Tariff 💡,0.00015376953298951168,Normal
2024-09-03 06:45:00,0.214676408,0.2121537,Low Tariff 💡,0.002522705025680555,Normal
2024-09-03 06:50:00,0.227699213,0.22250277,Low Tariff 💡,0.005196444960296642,Normal
2024-09-03 06:55:00,0.232804644,0.23049411,Low Tariff 💡,0.0023105322236480763,Normal
2024-09-03 07:00:00,0.237938727,0.23668164,Low Tariff 💡,0.001257086851837147,Normal
2024-09-03 07:05:00,0.256301632,0.24585666,Low Tariff 💡,0.010444974375755312,Normal
2024-09-03 07:10:00,0.257670084,0.25380376,Low Tariff 💡,0.0038663241866913056,Normal
2024-09-03 07:15:00,0.269844258,0.26466194,Low Tariff 💡,0.0051823200479583775,Normal
2024-09-03 07:20:00,0.272547053,0.2701657,Low Tariff 💡,0.002381341358688338,Normal
2024-09-03 07:25:00,0.277454652,0.27683866,Low Tariff 💡,0.000615991759826684,Normal
2024-09-03 07:30:00,0.288186699,0.28222907,Low Tariff 💡,0.005957633104919424,Normal
2024-09-03 07:35:00,0.282648766,0.2849647,Low Tariff 💡,0.0023159444740142865,Normal
2024-09-03 07:40:00,0.293019258,0.291185,Low Tariff 💡,0.0018342664018707322,Normal
2024-09-03 07:45:00,0.290601614,0.291185,Low Tariff 💡,0.0005833775981292644,Normal
2024-09-03 07:50:00,0.289605632,0.29332295,Low Tariff 💡,0.003717318601577757,Normal
2024-09-03 07:55:00,0.290926331,0.29305524,Low Tariff 💡,0.0021289053395691093,Normal
2024-09-03 08:00:00,0.298131511,0.29369512,Low Tariff 💡,0.004436388996444718,Normal
2024-09-03 08:05:00,0.292485794,0.29538578,Low Tariff 💡,0.002899983950286844,Normal
2024-09-03 08:10:00,0.29598401,0.29756606,Low Tariff 💡,0.0015820462515258593,Normal
2024-09-03 08:15:00,0.301974909,0.29900327,Low Tariff 💡,0.0029716357513275282,Normal
2024-09-03 08:20:00,0.295245892,0.29895696,Low Tariff 💡,0.003711068439681997,Normal
2024-09-03 08:25:00,0.302283255,0.30116227,Low Tariff 💡,0.0011209823082732884,Normal
2024-09-03 08:30:00,0.301622905,0.30099383,Low Tariff 💡,0.000629075034408566,Normal
2024-09-03 08:35:00,0.297809522,0.30063176,Low Tariff 💡,0.002822239550903327,Normal
2024-09-03 08:40:00,0.304160612,0.30258003,Low Tariff 💡,0.001580583227645871,Normal
2024-09-03 08:45:00,0.299973395,0.30063564,Low Tariff 💡,0.0006622408528137447,Normal
2024-09-03 08:50:00,0.294461385,0.3003726,Low Tariff 💡,0.005911215555419902,Normal
2024-09-03 08:55:00,0.30299545,0.2988841,Low Tariff 💡,0.004111356238555908,Normal
2024-09-03 09:00:00,0.302842642,0.30181947,Low Tariff 💡,0.0010231684949798536,Normal
2024-09-03 09:05:00,0.298460321,0.30399016,Low Tariff 💡,0.0055298344584503445,Normal
2024-09-03 09:10:00,0.306286283,0.3058757,Low Tariff 💡,0.0004105942087249681,Normal
2024-09-03 09:15:00,0.310641317,0.30913755,Low Tariff 💡,0.001503764023391696,Normal
2024-09-03 09:20:00,0.31642347,0.31485996,Low Tariff 💡,0.0015635134970855558,Normal
2024-09-03 09:25:00,0.316456214,0.318284,Low Tariff 💡,0.0018277909266815051,Normal
2024-09-03 09:30:00,0.323714603,0.3233869,Low Tariff 💡,0.0003276954224853412,Normal
2024-09-03 09:35:00,0.318770167,0.32223704,Low Tariff 💡,0.003466877572830207,Normal
2024-09-03 09:40:00,0.322054179,0.32372037,Low Tariff 💡,0.0016661867627105753,Normal
2024-09-03 09:45:00,0.327398372,0.32544416,Low Tariff 💡,0.001954210108062737,Normal
2024-09-03 09:50:00,0.323235713,0.32666236,Low Tariff 💡,0.0034266486218567094,Normal
2024-09-03 09:55:00,0.322988765,0.32628506,Low Tariff 💡,0.003296299220428456,Normal
2024-09-03 10:00:00,0.332582936,0.32777163,Low Tariff 💡,0.004811302136550899,Normal
2024-09-03 10:05:00,0.328360245,0.32843637,Low Tariff 💡,7.612966430664558e-05,Normal
2024-09-03 10:10:00,0.329993383,0.32954693,Low Tariff 💡,0.00044645459423825473,Normal
2024-09-03 10:15:00,0.32429582,0.32925004,Low Tariff 💡,0.004954217670135486,Normal
2024-09-03 10:20:00,0.332510625,0.32925004,Low Tariff 💡,0.003260587329864506,Normal
2024-09-03 10:25:00,0.327338341,0.3289485,Low Tariff 💡,0.0016101567722168197,Normal
2024-09-03 10:30:00,0.331088963,0.3295487,Low Tariff 💡,0.0015402762572174211,Normal
2024-09-03 10:35:00,0.324620538,0.32786506,Low Tariff 💡,0.0032445261441345075,Normal
2024-09-03 10:40:00,0.333155967,0.32887265,Low Tariff 💡,0.004283316138259885,Normal
2024-09-03 10:45:00,0.32815832,0.32790026,Low Tariff 💡,0.0002580593131256137,Normal
2024-09-03 10:50:00,0.325919407,0.3287066,Low Tariff 💡,0.0027871853213958797,Normal
2024-09-03 10:55:00,0.320154991,0.32433173,Low Tariff 💡,0.004176739604171753,Normal
2024-09-03 11:00:00,0.321640778,0.32170078,Low Tariff 💡,6.0003583785994685e-05,Normal
2024-09-03 11:05:00,0.317239356,0.31718677,Low Tariff 💡,5.2583176666232134e-05,Normal
2024-09-03 11:10:00,0.313711124,0.31621546,Low Tariff 💡,0.0025043315320739667,Normal
2024-09-03 11:15:00,0.309332897,0.3112782,Low Tariff 💡,0.0019452971890716597,Normal
2024-09-03 11:20:00,0.313318189,0.3112782,Low Tariff 💡,0.0020399948109283694,Normal
2024-09-03 11:25:00,0.307320467,0.3078916,Low Tariff 💡,0.0005711402845459124,Normal
2024-09-03 11:30:00,0.306597357,0.30792984,Low Tariff 💡,0.0013324866641692967,Normal
2024-09-03 11:35:00,0.306085723,0.3042395,Low Tariff 💡,0.0018462115101318122,Normal
2024-09-03 11:40:00,0.303691273,0.30292085,Low Tariff 💡,0.0007704248688201742,Normal
2024-09-03 11:45:00,0.307182667,0.3042747,Low Tariff 💡,0.002907958967391988,Normal
2024-09-03 11:50:00,0.297434323,0.30095524,Low Tariff 💡,0.0035209129580993648,Normal
2024-09-03 11:55:00,0.293899269,0.29734674,Low Tariff 💡,0.0034474719610748106,Normal
2024-09-03 12:00:00,0.300884787,0.2956103,Low Tariff 💡,0.005274478352844225,Normal
2024-09-03 12:05:00,0.298518988,0.2943851,Low Tariff 💡,0.004133882628524765,Normal
2024-09-03 12:10:00,0.292936032,0.29442444,Low Tariff 💡,0.0014884124370269647,Normal
2024-09-03 12:15:00,0.28189564,0.28892297,Low Tariff 💡,0.007027325526580808,Normal
2024-09-03 12:20:00,0.288084372,0.28630355,Low Tariff 💡,0.001780821995040871,Normal
2024-09-03 12:25:00,0.287295773,0.28322887,Low Tariff 💡,0.004066898793457008,Normal
2024-09-03 12:30:00,0.28631207,0.28481242,Low Tariff 💡,0.001499649393386815,Normal
2024-09-03 12:35:00,0.275889733,0.28096598,Low Tariff 💡,0.005076250867645238,Normal
2024-09-03 12:40:00,0.279426151,0.27949548,Low Tariff 💡,6.932667639159007e-05,Normal
2024-09-03 12:45:00,0.273244241,0.27469668,Low Tariff 💡,0.0014524369232025158,Normal
2024-09-03 12:50:00,0.269673714,0.27150393,Low Tariff 💡,0.0018302113234863193,Normal
2024-09-03 12:55:00,0.266161854,0.26658452,Low Tariff 💡,0.00042266157159426276,Normal
2024-09-03 13:00:00,0.258312697,0.2571445,Low Tariff 💡,0.0011681862539977828,Normal
2024-09-03 13:05:00,0.240335905,0.24561206,Low Tariff 💡,0.005276150063247692,Normal
2024-09-03 13:10:00,0.238777807,0.23980275,Low Tariff 💡,0.0010249409648590002,Normal
2024-09-03 13:15:00,0.23014278,0.2316005,Low Tariff 💡,0.0014577131926727382,Normal
2024-09-03 13:20:00,0.233319008,0.23171985,Low Tariff 💡,0.0015991565061645452,Normal
2024-09-03 13:25:00,0.227408605,0.22908169,Low Tariff 💡,0.0016730853114318711,Normal
2024-09-03 13:30:00,0.221956627,0.22488055,Low Tariff 💡,0.00292391933140565,Normal
2024-09-03 13:35:00,0.227987093,0.22736932,Low Tariff 💡,0.0006177696271591204,Normal
2024-09-03 13:40:00,0.232370778,0.2275277,Low Tariff 💡,0.004843085085990906,Normal
2024-09-03 13:45:00,0.232669573,0.23187785,Low Tariff 💡,0.0007917244940261747,Normal
2024-09-03 13:50:00,0.233834735,0.2326615,Low Tariff 💡,0.0011732344268417239,Normal
2024-09-03 13:55:00,0.229599765,0.23240171,Low Tariff 💡,0.002801948728904713,Normal
2024-09-03 14:00:00,0.224795858,0.22845696,Low Tariff 💡,0.0036611011283798345,Normal
2024-09-03 14:05:00,0.223065851,0.22614394,Low Tariff 💡,0.0030780902832260038,Normal
2024-09-03 14:10:00,0.225861422,0.2238123,Low Tariff 💡,0.002049125013420111,Normal
2024-09-03 14:15:00,0.226497213,0.22406529,Low Tariff 💡,0.0024319240986709623,Normal
2024-09-03 14:20:00,0.225705885,0.22637004,Low Tariff 💡,0.0006641516020202687,Normal
2024-09-03 14:25:00,0.227362217,0.22626203,Low Tariff 💡,0.0011001840143127495,Normal
2024-09-03 14:30:00,0.226497213,0.22625782,Low Tariff 💡,0.00023939704293060582,Normal
2024-09-03 14:35:00,0.223622509,0.22592059,Low Tariff 💡,0.0022980787780914336,Normal
2024-09-03 14:40:00,0.224835424,0.22359435,Low Tariff 💡,0.0012410713970413267,Normal
2024-09-03 14:45:00,0.222911678,0.22354273,Low Tariff 💡,0.0006310569805831889,Normal
2024-09-03 14:50:00,0.221910239,0.22137102,Low Tariff 💡,0.0005392141529693695,Normal
2024-09-03 14:55:00,0.220686409,0.22115232,Low Tariff 💡,0.00046591150418853755,Normal
2024-09-03 15:00:00,0.219567635,0.2197396,Low Tariff 💡,0.0001719660160446057,Normal
2024-09-03 15:05:00,0.220921079,0.21965091,Low Tariff 💡,0.001270169695381157,Normal
2024-09-03 15:10:00,0.222379578,0.21938133,Low Tariff 💡,0.002998245602539057,Normal
2024-09-03 15:15:00,0.219506239,0.21959077,Low Tariff 💡,8.452921804047442e-05,Normal
2024-09-03 15:20:00,0.219042357,0.21972704,Low Tariff 💡,0.00068468233715821,Normal
2024-09-03 15:25:00,0.223023556,0.21959916,Low Tariff 💡,0.003424398428207409,Normal
2024-09-03 15:30:00,0.225372982,0.22168885,Low Tariff 💡,0.003684130285865783,Normal
2024-09-03 15:35:00,0.215638281,0.221483,Low Tariff 💡,0.0058447260734024176,Normal
2024-09-03 15:40:00,0.214335318,0.21740174,Low Tariff 💡,0.003066424935180667,Normal
2024-09-03 15:45:00,0.209871136,0.21321763,Low Tariff 💡,0.003346494982398973,Normal
2024-09-03 15:50:00,0.214615012,0.21312585,Low Tariff 💡,0.0014891572693939148,Normal
2024-09-03 15:55:00,0.214676408,0.21290715,Low Tariff 💡,0.001769257612236036,Normal
2024-09-03 16:00:00,0.210435981,0.215055,Low Tariff 💡,0.004619022762245184,Normal
2024-09-03 16:05:00,0.213212451,0.2128808,Low Tariff 💡,0.0003316458652267429,Normal
2024-09-03 16:10:00,0.210453718,0.21274471,Low Tariff 💡,0.002290994829589832,Normal
2024-09-03 16:15:00,0.215559148,0.21493173,Low Tariff 💡,0.0006274215443115294,Normal
2024-09-03 16:20:00,0.213400733,0.2148946,Low Tariff 💡,0.001493859761993399,Normal
2024-09-03 16:25:00,0.213504424,0.21481772,Low Tariff 💡,0.00131329367139435,Normal
2024-09-03 16:30:00,0.221395876,0.21681629,Low Tariff 💡,0.004579584786964408,Normal
2024-09-03 16:35:00,0.217338272,0.21873723,Low Tariff 💡,0.0013989577048568735,Normal
2024-09-03 16:40:00,0.215636917,0.21880245,Low Tariff 💡,0.0031655350874023325,Normal
2024-09-03 16:45:00,0.22050222,0.21879117,Low Tariff 💡,0.0017110480916213977,Normal
2024-09-03 16:50:00,0.22297171,0.22067638,Low Tariff 💡,0.002295332584342946,Normal
2024-09-03 16:55:00,0.221652375,0.22255887,Low Tariff 💡,0.000906495911598193,Normal
2024-09-03 17:00:00,0.228861647,0.22692569,Low Tariff 💡,0.0019359609982223525,Normal
2024-09-03 17:05:00,0.229040378,0.22889331,Low Tariff 💡,0.00014706816838072623,Normal
2024-09-03 17:10:00,0.232936987,0.23307258,Low Tariff 💡,0.00013559190701292745,Normal
2024-09-03 17:15:00,0.231352966,0.2331975,Low Tariff 💡,0.0018445293413009711,Normal
2024-09-03 17:20:00,0.237040979,0.23680674,Low Tariff 💡,0.00023424360361481988,Normal
2024-09-03 17:25:00,0.242278752,0.2384393,Low Tariff 💡,0.003839445383216872,Normal
2024-09-03 17:30:00,0.237279741,0.24049206,Low Tariff 💡,0.003212319780525219,Normal
2024-09-03 17:35:00,0.241330523,0.24204405,Low Tariff 💡,0.0007135235211868374,Normal
2024-09-03 17:40:00,0.241162707,0.24207923,Low Tariff 💡,0.000916521162765499,Normal
2024-09-03 17:45:00,0.243606273,0.24377482,Low Tariff 💡,0.00016854339385222183,Normal
2024-09-03 17:50:00,0.239914318,0.24372765,Low Tariff 💡,0.0038133362186737185,Normal
2024-09-03 17:55:00,0.246588762,0.2448608,Low Tariff 💡,0.001727963879501332,Normal
2024-09-03 18:00:00,0.2506259,0.24673997,Low Tariff 💡,0.0038859313425064212,Normal
2024-09-03 18:05:00,0.247865802,0.24915707,Low Tariff 💡,0.0012912691135864296,Normal
2024-09-03 18:10:00,0.258322248,0.25421408,Low Tariff 💡,0.004108169812057472,Normal
2024-09-03 18:15:00,0.256513108,0.25595123,Low Tariff 💡,0.0005618822424011127,Normal
2024-09-03 18:20:00,0.254192334,0.25781086,Low Tariff 💡,0.003618526872268657,Normal
2024-09-03 18:25:00,0.264857527,0.26046425,Low Tariff 💡,0.004393275958587628,Normal
2024-09-03 18:30:00,0.263117969,0.26189852,Low Tariff 💡,0.001219451391357429,Normal
2024-09-03 18:35:00,0.265269563,0.2660967,Low Tariff 💡,0.0008271481587524554,Normal
2024-09-03 18:40:00,0.267357032,0.2661319,Low Tariff 💡,0.001225124298507685,Normal
2024-09-03 18:45:00,0.26966007,0.2685813,Low Tariff 💡,0.001078769026107762,Normal
2024-09-03 18:50:00,0.268614971,0.2683495,Low Tariff 💡,0.0002654724896392624,Normal
2024-09-03 18:55:00,0.274099694,0.27202883,Low Tariff 💡,0.002070860372299199,Normal
2024-09-03 19:00:00,0.275971594,0.27004045,Low Tariff 💡,0.005931141519683825,Normal
2024-09-03 19:05:00,0.267271078,0.26965827,Low Tariff 💡,0.002387189498016362,Normal
2024-09-03 19:10:00,0.266687132,0.2667301,Low Tariff 💡,4.296791645813647e-05,Normal
2024-09-03 19:15:00,0.265897168,0.26461247,Low Tariff 💡,0.0012847019031219653,Normal
2024-09-03 19:20:00,0.258447769,0.26179117,Low Tariff 💡,0.0033434006434021057,Normal
2024-09-03 19:25:00,0.262920137,0.26038694,Low Tariff 💡,0.0025331931828613263,Normal
2024-09-03 19:30:00,0.257544563,0.25693065,Low Tariff 💡,0.0006139137194519084,Normal
2024-09-03 19:35:00,0.258308604,0.2567753,Low Tariff 💡,0.0015333142260589572,Normal
2024-09-03 19:40:00,0.252148524,0.25391796,Low Tariff 💡,0.0017694383126983793,Normal
2024-09-03 19:45:00,0.257229396,0.25387684,Low Tariff 💡,0.0033525608921966543,Normal
2024-09-03 19:50:00,0.251376297,0.25045848,Low Tariff 💡,0.0009178180723877216,Normal
2024-09-03 19:55:00,0.245512283,0.24870947,Low Tariff 💡,0.003197187033645632,Normal
2024-09-03 20:00:00,0.242115029,0.24248327,Low Tariff 💡,0.00036824414853667276,Normal
2024-09-03 20:05:00,0.237908711,0.2375222,Low Tariff 💡,0.0003865112500534007,Normal
2024-09-03 20:10:00,0.234881198,0.23472843,Low Tariff 💡,0.00015277225880433454,Normal
2024-09-03 20:15:00,0.231765003,0.23192923,Low Tariff 💡,0.00016422470977020542,Normal
2024-09-03 20:20:00,0.226116557,0.22775564,Low Tariff 💡,0.001639078976791386,Normal
2024-09-03 20:25:00,0.225905082,0.22563647,Low Tariff 💡,0.00026861466239166965,Normal
2024-09-03 20:30:00,0.222702931,0.22153704,Low Tariff 💡,0.0011658923161086965,Normal
2024-09-03 20:35:00,0.21631091,0.21930331,Low Tariff 💡,0.002992399917449956,Normal
2024-09-03 20:40:00,0.220395801,0.21710788,Low Tariff 💡,0.003287923864723208,Normal
2024-09-03 20:45:00,0.209670576,0.21314204,Low Tariff 💡,0.0034714613916626003,Normal
2024-09-03 20:50:00,0.212071847,0.21088952,Low Tariff 💡,0.0011823287390441972,Normal
2024-09-03 20:55:00,0.206995068,0.2066709,Low Tariff 💡,0.00032417278115082215,Normal
2024-09-03 21:00:00,0.200596225,0.2022172,Low Tariff 💡,0.0016209813589096178,Normal
2024-09-03 21:05:00,0.195590392,0.1973568,Low Tariff 💡,0.001766413205345152,Normal
2024-09-03 21:10:00,0.196821044,0.19333494,Low Tariff 💡,0.0034861069043579107,Normal
2024-09-03 21:15:00,0.193659824,0.19434811,Low Tariff 💡,0.0006882877486953654,Normal
2024-09-03 21:20:00,0.187280082,0.1915656,Low Tariff 💡,0.00428552101780702,Normal
2024-09-03 21:25:00,0.186851674,0.18590987,Low Tariff 💡,0.0009418067133178665,Normal
2024-09-03 21:30:00,0.186843488,0.18592262,Low Tariff 💡,0.0009208653193359395,Normal
2024-09-03 21:35:00,0.181053149,0.18228488,Low Tariff 💡,0.0012317277042160069,Normal
2024-09-03 21:40:00,0.179623301,0.17919593,Low Tariff 💡,0.0004273754066238533,Normal
2024-09-03 21:45:00,0.177178369,0.1755523,Low Tariff 💡,0.0016260753417434715,Normal
2024-09-03 21:50:00,0.17372927,0.17548041,Low Tariff 💡,0.0017511404566574185,Normal
2024-09-03 21:55:00,0.170576237,0.17177491,Low Tariff 💡,0.0011986719002609336,Normal
2024-09-03 22:00:00,0.172726467,0.1671345,Low Tariff 💡,0.0055919734105987495,Normal
2024-09-03 22:05:00,0.162125398,0.16291505,Low Tariff 💡,0.0007896529834289512,Normal
2024-09-03 22:10:00,0.161338163,0.16318174,Low Tariff 💡,0.00184357406531524,Normal
2024-09-03 22:15:00,0.158447087,0.15744151,Low Tariff 💡,0.001005575249778734,Normal
2024-09-03 22:20:00,0.151779465,0.1542241,Low Tariff 💡,0.0024446327287292458,Normal
2024-09-03 22:25:00,0.151551617,0.15017828,Low Tariff 💡,0.0013733335470123287,Normal
2024-09-03 22:30:00,0.148690557,0.14603181,Low Tariff 💡,0.002658745166618348,Normal
2024-09-03 22:35:00,0.143844354,0.14590442,Low Tariff 💡,0.0020600678063354416,Normal
2024-09-03 22:40:00,0.141998376,0.14298566,Low Tariff 💡,0.00098728085749053,Normal
2024-09-04 00:00:00,0.316138319,0.27447534,Low Tariff 💡,0.0416629829251709,Normal
2024-09-04 00:05:00,0.31181603,0.30058253,Low Tariff 💡,0.011233501885681174,Normal
2024-09-04 00:10:00,0.309107778,0.31973323,Low Tariff 💡,0.010625454259750367,Normal
2024-09-04 00:15:00,0.305927457,0.31351906,Low Tariff 💡,0.00759160361172484,Normal
2024-09-04 00:20:00,0.302395132,0.30934545,Low Tariff 💡,0.006950321977584828,Normal
2024-09-04 00:25:00,0.302359659,0.3068488,Low Tariff 💡,0.004489135221878049,Normal
2024-09-04 00:30:00,0.300669218,0.31022504,Low Tariff 💡,0.009555821720535262,Normal
2024-09-04 00:35:00,0.297850453,0.30773798,Low Tariff 💡,0.009887523312637314,Normal
2024-09-04 00:40:00,0.2952609,0.30620447,Low Tariff 💡,0.010943568011856086,Normal
2024-09-04 00:45:00,0.293122949,0.30305058,Low Tariff 💡,0.009927628640533426,Normal
2024-09-04 00:50:00,0.290859478,0.29595467,Low Tariff 💡,0.005095196482345576,Normal
2024-09-04 00:55:00,0.289059889,0.29421934,Low Tariff 💡,0.005159455854354844,Normal
2024-09-04 01:00:00,0.285549393,0.31256914,Low Tariff 💡,0.02701974838793947,Normal
2024-09-04 01:05:00,0.283717059,0.29261136,Low Tariff 💡,0.008894301549926764,Normal
2024-09-04 01:10:00,0.280771408,0.2837564,Low Tariff 💡,0.0029849971151275634,Normal
2024-09-04 01:15:00,0.279153279,0.28111282,Low Tariff 💡,0.001959540910049462,Normal
2024-09-04 01:20:00,0.276764287,0.2781785,Low Tariff 💡,0.001414226050079348,Normal
2024-09-04 01:25:00,0.275518627,0.27607498,Low Tariff 💡,0.0005563487289886315,Normal
2024-09-04 01:30:00,0.274094236,0.27521563,Low Tariff 💡,0.001121389762939462,Normal
2024-09-04 01:35:00,0.271537428,0.27372658,Low Tariff 💡,0.0021891545271606194,Normal
2024-09-04 01:40:00,0.270342249,0.2728001,Low Tariff 💡,0.0024578389287719937,Normal
2024-09-04 01:45:00,0.269344903,0.27219877,Low Tariff 💡,0.00285386346995542,Normal
2024-09-04 01:50:00,0.266060891,0.26824087,Low Tariff 💡,0.002179978045257547,Normal
2024-09-04 01:55:00,0.264259938,0.26725134,Low Tariff 💡,0.0029914045350188934,Normal
2024-09-04 02:00:00,0.262493093,0.2878475,Low Tariff 💡,0.02535439611857604,Normal
2024-09-04 02:05:00,0.260955461,0.26751143,Low Tariff 💡,0.006555966402496338,Normal
2024-09-04 02:10:00,0.259451937,0.2616038,Low Tariff 💡,0.002151865442550638,Normal
2024-09-04 02:15:00,0.258631957,0.25996315,Low Tariff 💡,0.0013311977927856211,Normal
2024-09-04 02:20:00,0.256212949,0.25788382,Low Tariff 💡,0.0016708679574737317,Normal
2024-09-04 02:25:00,0.255622182,0.25689343,Low Tariff 💡,0.0012712441798858887,Normal
2024-09-04 02:30:00,0.255199231,0.25688472,Low Tariff 💡,0.0016854929017486309,Normal
2024-09-04 02:35:00,0.252459598,0.25469494,Low Tariff 💡,0.0022353406596679615,Normal
2024-09-04 02:40:00,0.252617864,0.2534933,Low Tariff 💡,0.0008754450209960685,Normal
2024-09-04 02:45:00,0.251335366,0.25211602,Low Tariff 💡,0.0007806584941711381,Normal
2024-09-04 02:50:00,0.251466345,0.252068,Low Tariff 💡,0.0006016679528045854,Normal
2024-09-04 02:55:00,0.249861859,0.2519852,Low Tariff 💡,0.0021233332988891684,Normal
2024-09-04 03:00:00,0.247697986,0.25218868,Low Tariff 💡,0.004490696556152335,Normal
2024-09-04 03:05:00,0.245621431,0.24840057,Low Tariff 💡,0.002779137962097167,Normal
2024-09-04 03:10:00,0.245157549,0.24659376,Low Tariff 💡,0.0014362094638595557,Normal
2024-09-04 03:15:00,0.244197041,0.2442794,Low Tariff 💡,8.235851419829965e-05,Normal
2024-09-04 03:20:00,0.243086453,0.2442794,Low Tariff 💡,0.0011929465141982953,Normal
2024-09-04 03:25:00,0.242514786,0.24249764,Low Tariff 💡,1.714813207245869e-05,Normal
2024-09-04 03:30:00,0.243613095,0.24251662,Low Tariff 💡,0.0010964730527114885,Normal
2024-09-04 03:35:00,0.24127322,0.24017902,Low Tariff 💡,0.0010942028138351545,Normal
2024-09-04 03:40:00,0.240880284,0.2402142,Low Tariff 💡,0.0006660851722564698,Normal
2024-09-04 03:45:00,0.239840643,0.23839325,Low Tariff 💡,0.0014473958724670333,Normal
2024-09-04 03:50:00,0.238766892,0.23852837,Low Tariff 💡,0.0002385211427612388,Normal
2024-09-04 03:55:00,0.237667219,0.2373959,Low Tariff 💡,0.0002713214923324714,Normal
2024-09-04 04:00:00,0.239296264,0.23686105,Low Tariff 💡,0.002435213871063241,Normal
2024-09-04 04:05:00,0.241712543,0.23922822,Low Tariff 💡,0.0024843242061309834,Normal
2024-09-04 04:10:00,0.238938802,0.23896646,Low Tariff 💡,2.7662996337884938e-05,Normal
2024-09-04 04:15:00,0.241004441,0.23902011,Low Tariff 💡,0.0019843318233642715,Normal
2024-09-04 04:20:00,0.240079406,0.23902011,Low Tariff 💡,0.001059296823364253,Normal
2024-09-04 04:25:00,0.240529644,0.23898284,Low Tariff 💡,0.0015468026275100577,Normal
2024-09-04 04:30:00,0.242258287,0.2412468,Low Tariff 💡,0.0010114824050063975,Normal
2024-09-04 04:35:00,0.241059015,0.24131931,Low Tariff 💡,0.0002602986453628664,Normal
2024-09-04 04:40:00,0.242120487,0.2413545,Low Tariff 💡,0.000765991713058467,Normal
2024-09-04 04:45:00,0.244070155,0.24148126,Low Tariff 💡,0.0025888955347824205,Normal
2024-09-04 04:50:00,0.243499853,0.24390535,Low Tariff 💡,0.000405497565910351,Normal
2024-09-04 04:55:00,0.246700639,0.24565367,Low Tariff 💡,0.0010469649935379022,Normal
